,RunId,iteration,Step,width,height,density,health_percentage,Fine,On Fire,Burned Out,arvores_recuperaveis,arvores_irrecuperaveis
2293,2293,229,58,100,100,0.65,0.30000000000000004,2156,5,4420,48.77828054298642,1.6423357664233578
2294,2294,229,33,100,100,0.65,0.4,5738,4,742,773.3153638814017,-165.64814814814815
2295,2295,229,15,100,100,0.65,0.5,6244,3,332,1880.7228915662652,-184.85401459854015
2296,2296,229,9,100,100,0.65,0.6000000000000001,6444,1,138,4669.565217391305,-193.71011850501367
2297,2297,229,3,100,100,0.65,0.7000000000000001,6486,1,111,5843.243243243243,-194.95225102319236
2298,2298,229,2,100,100,0.65,0.8,6421,1,76,8448.684210526317,-196.49068800985071
2299,2299,229,0,100,100,0.65,0.9,6304,66,0,100.0,-200.0
2300,2300,230,36,100,100,0.65,0.0,6,4,6456,0.09293680297397769,99.72144846796658
2301,2301,230,39,100,100,0.65,0.1,633,1,5873,10.778137238208751,70.811558561328
2302,2302,230,49,100,100,0.65,0.2,1373,2,5192,26.444530046224962,37.25818735719726
2303,2303,230,60,100,100,0.65,0.30000000000000004,2941,17,3509,83.81305215161015,-36.7906976744186
2304,2304,230,60,100,100,0.65,0.4,4989,13,1529,326.2916939175932,-129.6256520405032
2305,2305,230,10,100,100,0.65,0.5,6195,1,245,2528.5714285714284,-188.58695652173913
2306,2306,230,8,100,100,0.65,0.6000000000000001,6414,1,122,5257.377049180328,-194.4002447980416
2307,2307,230,3,100,100,0.65,0.7000000000000001,6423,1,88,7298.863636363636,-195.9453232990324
2308,2308,230,2,100,100,0.65,0.8,6434,2,79,8144.303797468355,-196.3611239060341
2309,2309,230,1,100,100,0.65,0.9,6398,5,67,9549.253731343284,-196.89095127610207
2310,2310,231,33,100,100,0.65,0.0,3,10,6553,0.04578055852281398,99.862721171446
2311,2311,231,38,100,100,0.65,0.1,632,8,5812,10.874053682037164,70.57728119180634
2312,2312,231,47,100,100,0.65,0.2,1335,2,5183,25.75728342658692,38.55477140227064
2313,2313,231,59,100,100,0.65,0.30000000000000004,2244,5,4185,53.62007168458781,-4.7130191320578625
2314,2314,231,59,100,100,0.65,0.4,5567,3,953,584.1552990556138,-156.15030674846625
2315,2315,231,7,100,100,0.65,0.5,6286,2,214,2937.3831775700937,-190.12307692307692
2316,2316,231,5,100,100,0.65,0.6000000000000001,6463,1,130,4971.538461538462,-194.08463521917184
2317,2317,231,7,100,100,0.65,0.7000000000000001,6393,1,111,5759.45945945946,-194.88007380073802
2318,2318,231,1,100,100,0.65,0.8,6429,8,75,8572.0,-196.54059040590406
2319,2319,231,0,100,100,0.65,0.9,6458,64,0,100.0,-200.0
2320,2320,232,35,100,100,0.65,0.0,4,4,6501,0.06152899553914783,99.81552651806302
2321,2321,232,38,100,100,0.65,0.1,639,3,5853,10.917478216299333,70.4713493530499
2322,2322,232,42,100,100,0.65,0.2,1365,1,5190,26.300578034682083,37.52860411899314
2323,2323,232,60,100,100,0.65,0.30000000000000004,2192,2,4302,50.9530450953045,-1.2627040344933786
2324,2324,232,22,100,100,0.65,0.4,5880,1,623,943.8202247191011,-171.259418729817
2325,2325,232,9,100,100,0.65,0.5,6241,2,315,1981.2698412698414,-185.5857230018304
2326,2326,232,14,100,100,0.65,0.6000000000000001,6266,1,212,2955.6603773584907,-190.1821549861068
2327,2327,232,3,100,100,0.65,0.7000000000000001,6364,4,112,5682.142857142857,-194.81161210623844
2328,2328,232,1,100,100,0.65,0.8,6396,4,77,8306.493506493507,-196.43133014058395
2329,2329,232,2,100,100,0.65,0.9,6454,1,76,8492.105263157895,-196.50842266462482
2330,2330,233,33,100,100,0.65,0.0,8,13,6530,0.1225114854517611,99.63291526460691
2331,2331,233,38,100,100,0.65,0.1,673,3,5877,11.451420792921558,69.17557251908397
2332,2332,233,42,100,100,0.65,0.2,1452,2,5031,28.861061419200958,32.80888477556687
2333,2333,233,58,100,100,0.65,0.30000000000000004,2065,1,4482,46.073181615350286,5.3765083244233995
2334,2334,233,17,100,100,0.65,0.4,5997,1,466,1286.9098712446353,-178.3691784001238
2335,2335,233,6,100,100,0.65,0.5,6328,3,176,3595.4545454545455,-191.8819188191882
2336,2336,233,6,100,100,0.65,0.6000000000000001,6347,3,147,4317.6870748299325,-193.20911610717587
2337,2337,233,3,100,100,0.65,0.7000000000000001,6305,1,116,5435.344827586207,-194.58028344494628
2338,2338,233,1,100,100,0.65,0.8,6384,6,79,8081.012658227848,-196.33297230388365
2339,2339,233,1,100,100,0.65,0.9,6404,4,63,10165.079365079364,-197.0774702334931
2340,2340,234,33,100,100,0.65,0.0,26,7,6470,0.401854714064915,98.79926108374384
2341,2341,234,38,100,100,0.65,0.1,669,10,5766,11.602497398543184,68.8111888111888
2342,2342,234,49,100,100,0.65,0.2,1345,1,5075,26.502463054187192,37.149532710280376
2343,2343,234,60,100,100,0.65,0.30000000000000004,2233,4,4345,51.392405063291136,-1.839464882943144
2344,2344,234,17,100,100,0.65,0.4,6168,2,366,1685.2459016393443,-183.19559228650138
2345,2345,234,7,100,100,0.65,0.5,6248,3,190,3288.421052631579,-191.14631873252563
2346,2346,234,8,100,100,0.65,0.6000000000000001,6245,4,207,3016.9082125603863,-190.37507749535027
2347,2347,234,5,100,100,0.65,0.7000000000000001,6334,1,105,6032.380952380952,-195.10793601490914
2348,2348,234,2,100,100,0.65,0.8,6463,1,85,7603.529411764705,-196.10568112400733
2349,2349,234,1,100,100,0.65,0.9,6418,2,70,9168.571428571428,-196.7632552404439
2350,2350,235,35,100,100,0.65,0.0,2,1,6467,0.03092624091541673,99.90724996135415
2351,2351,235,40,100,100,0.65,0.1,636,1,5893,10.792465637196674,70.77653545719099
2352,2352,235,47,100,100,0.65,0.2,1354,1,5123,26.42982627366777,37.285780453913844
2353,2353,235,60,100,100,0.65,0.30000000000000004,2262,18,4177,54.15369882690927,-5.389035564528653
2354,2354,235,60,100,100,0.65,0.4,5089,14,1414,359.9009900990099,-134.76856835306782
2355,2355,235,16,100,100,0.65,0.5,6237,1,270,2310.0,-187.551867219917
2356,2356,235,12,100,100,0.65,0.6000000000000001,6318,4,159,3973.5849056603774,-192.63547938860583
2357,2357,235,5,100,100,0.65,0.7000000000000001,6419,2,136,4719.85294117647,-193.77574370709382
2358,2358,235,2,100,100,0.65,0.8,6415,3,85,7547.058823529412,-196.0769230769231
2359,2359,235,1,100,100,0.65,0.9,6447,1,63,10233.333333333332,-197.09677419354838
2360,2360,236,33,100,100,0.65,0.0,11,1,6456,0.17038413878562578,99.48971702489561
2361,2361,236,37,100,100,0.65,0.1,676,1,5889,11.479028697571744,69.10891089108911
2362,2362,236,44,100,100,0.65,0.2,1363,7,5084,26.809598741148697,36.57515123313169
2363,2363,236,60,100,100,0.65,0.30000000000000004,2455,15,4105,59.80511571254568,-12.271341463414634
2364,2364,236,34,100,100,0.65,0.4,5637,1,869,648.6766398158803,-159.92929603442977
2365,2365,236,14,100,100,0.65,0.5,6162,1,372,1656.451612903226,-182.92011019283748
2366,2366,236,4,100,100,0.65,0.6000000000000001,6283,1,139,4520.143884892086,-193.5066957334164
2367,2367,236,5,100,100,0.65,0.7000000000000001,6441,1,109,5909.174311926606,-195.00763358778624
2368,2368,236,2,100,100,0.65,0.8,6369,1,80,7961.25,-196.2784927895798
2369,2369,236,1,100,100,0.65,0.9,6381,1,61,10460.65573770492,-197.15926730828934
2370,2370,237,32,100,100,0.65,0.0,5,9,6475,0.07722007722007722,99.76851851851852
2371,2371,237,41,100,100,0.65,0.1,676,1,5816,11.623108665749655,68.76155268022181
2372,2372,237,41,100,100,0.65,0.2,1398,3,5208,26.843317972350228,36.51226158038147
2373,2373,237,16,100,100,0.65,0.30000000000000004,5806,1,681,852.5697503671072,-168.50624325574225
2374,2374,237,60,100,100,0.65,0.4,4982,9,1541,323.29656067488645,-129.12770197761768
2375,2375,237,7,100,100,0.65,0.5,6292,3,227,2771.8061674008813,-189.55361251725725
2376,2376,237,5,100,100,0.65,0.6000000000000001,6307,2,148,4261.486486486487,-193.1216111541441
2377,2377,237,4,100,100,0.65,0.7000000000000001,6409,2,128,5007.03125,-194.12574575493346
2378,2378,237,2,100,100,0.65,0.8,6375,2,80,7968.75,-196.28195197521302
2379,2379,237,2,100,100,0.65,0.9,6448,1,68,9482.35294117647,-196.86924493554326
2380,2380,238,33,100,100,0.65,0.0,6,1,6421,0.09344338888023672,99.7199315388206
2381,2381,238,35,100,100,0.65,0.1,655,1,5873,11.152732845223905,69.89889705882352
2382,2382,238,48,100,100,0.65,0.2,1395,2,5122,27.235454900429517,35.783335890747274
2383,2383,238,60,100,100,0.65,0.30000000000000004,2290,12,4202,54.497858162779636,-5.822550831792976
2384,2384,238,18,100,100,0.65,0.4,6115,1,374,1635.0267379679146,-182.70920018492833
2385,2385,238,19,100,100,0.65,0.5,6139,1,407,1508.3538083538083,-181.3473877176902
2386,2386,238,10,100,100,0.65,0.6000000000000001,6232,1,192,3245.8333333333335,-191.03362391033625
2387,2387,238,5,100,100,0.65,0.7000000000000001,6420,1,120,5350.0,-194.4954128440367
2388,2388,238,1,100,100,0.65,0.8,6380,5,71,8985.915492957747,-196.69818632770114
2389,2389,238,1,100,100,0.65,0.9,6446,1,66,9766.666666666668,-196.95945945945945
2390,2390,239,33,100,100,0.65,0.0,5,3,6473,0.07724393635099645,99.76844705155912
2391,2391,239,36,100,100,0.65,0.1,643,7,5890,10.916808149405773,70.47298331547528
2392,2392,239,41,100,100,0.65,0.2,1371,3,5172,26.50812064965197,37.13892709766162
2393,2393,239,60,100,100,0.65,0.30000000000000004,2597,49,3929,66.09824382794605,-19.384002451731536
2394,2394,239,60,100,100,0.65,0.4,4392,20,2098,209.34223069590087,-103.020030816641
2395,2395,239,21,100,100,0.65,0.5,6148,4,391,1572.378516624041,-182.0614772901055
2396,2396,239,6,100,100,0.65,0.6000000000000001,6250,2,186,3360.2150537634407,-191.3300186451212
2397,2397,239,1,100,100,0.65,0.7000000000000001,6383,5,75,8510.666666666666,-196.5159492102818
2398,2398,239,1,100,100,0.65,0.8,6357,5,65,9780.0,-196.96356275303643
2399,2399,239,1,100,100,0.65,0.9,6431,6,78,8244.871794871795,-196.40497772315254
2400,2400,240,33,100,100,0.65,0.0,1,1,6469,0.015458339774308239,99.95363214837712
2401,2401,240,35,100,100,0.65,0.1,666,5,5897,11.293878243174497,69.55660521103154
2402,2402,240,44,100,100,0.65,0.2,1336,3,5186,25.76166602391053,38.546458141674336
2403,2403,240,53,100,100,0.65,0.30000000000000004,2223,8,4286,51.866542230517965,-2.458134890152097
2404,2404,240,39,100,100,0.65,0.4,4858,1,1670,290.89820359281435,-123.25367647058823
2405,2405,240,11,100,100,0.65,0.5,6398,1,199,3215.075376884422,-190.95043201455206
2406,2406,240,6,100,100,0.65,0.6000000000000001,6298,1,155,4063.225806451613,-192.79404927940493
2407,2407,240,2,100,100,0.65,0.7000000000000001,6346,4,81,7834.567901234568,-196.2190757740781
2408,2408,240,1,100,100,0.65,0.8,6401,5,80,8001.25,-196.29686776731984
2409,2409,240,2,100,100,0.65,0.9,6335,2,76,8335.526315789473,-196.44361254094525
2410,2410,241,31,100,100,0.65,0.0,8,1,6519,0.12271820831415861,99.63229661406466
2411,2411,241,37,100,100,0.65,0.1,660,6,5817,11.346054667354306,69.43029180176006
2412,2412,241,47,100,100,0.65,0.2,1320,1,5192,25.423728813559322,39.189189189189186
2413,2413,241,60,100,100,0.65,0.30000000000000004,2291,13,4167,54.97960163186944,-6.426138123257974
2414,2414,241,40,100,100,0.65,0.4,5012,2,1453,344.94150034411564,-132.5754060324826
2415,2415,241,12,100,100,0.65,0.5,6262,1,282,2220.567375886525,-187.07212713936428
2416,2416,241,3,100,100,0.65,0.6000000000000001,6384,2,122,5232.786885245902,-194.37442360897631
2417,2417,241,3,100,100,0.65,0.7000000000000001,6366,1,91,6995.604395604396,-195.77203035465388
2418,2418,241,2,100,100,0.65,0.8,6363,2,76,8372.368421052632,-196.45907749650567
2419,2419,241,2,100,100,0.65,0.9,6444,2,77,8368.831168831168,-196.45759852783314
2420,2420,242,34,100,100,0.65,0.0,7,1,6490,0.10785824345146379,99.67677389564415
2421,2421,242,40,100,100,0.65,0.1,654,2,5816,11.24484181568088,69.67542503863987
2422,2422,242,44,100,100,0.65,0.2,1310,2,5171,25.333591181589632,39.361209689862676
2423,2423,242,60,100,100,0.65,0.30000000000000004,2409,13,4091,58.885358103153266,-11.184615384615384
2424,2424,242,39,100,100,0.65,0.4,5226,5,1259,415.09134233518665,-141.7579028527371
2425,2425,242,13,100,100,0.65,0.5,6186,1,280,2209.285714285714,-187.0089699969069
2426,2426,242,5,100,100,0.65,0.6000000000000001,6415,1,113,5676.991150442477,-194.80698529411765
2427,2427,242,2,100,100,0.65,0.7000000000000001,6322,4,106,5964.1509433962265,-195.05289359054137
2428,2428,242,2,100,100,0.65,0.8,6443,2,81,7954.3209876543215,-196.27529123237278
2429,2429,242,1,100,100,0.65,0.9,6395,2,71,9007.042253521126,-196.7058459635014
2430,2430,243,33,100,100,0.65,0.0,3,6,6525,0.04597701149425287,99.86213235294117
2431,2431,243,38,100,100,0.65,0.1,618,6,5851,10.562297043240472,71.34023805843253
2432,2432,243,49,100,100,0.65,0.2,1417,3,5101,27.77886688884533,34.78060754832771
2433,2433,243,60,100,100,0.65,0.30000000000000004,2278,5,4235,53.789846517119244,-4.928604329801935
2434,2434,243,60,100,100,0.65,0.4,4726,18,1800,262.55555555555554,-117.25406068035551
2435,2435,243,8,100,100,0.65,0.5,6260,1,238,2630.252100840336,-189.01200369344414
2436,2436,243,8,100,100,0.65,0.6000000000000001,6528,1,149,4381.208053691275,-193.30537666616746
2437,2437,243,3,100,100,0.65,0.7000000000000001,6339,1,91,6965.934065934066,-195.7542768273717
2438,2438,243,3,100,100,0.65,0.8,6420,2,82,7829.2682926829275,-196.21654875422948
2439,2439,243,3,100,100,0.65,0.9,6372,1,64,9956.25,-197.01678060907395
2440,2440,244,34,100,100,0.65,0.0,4,2,6470,0.061823802163833076,99.81464318813717
2441,2441,244,37,100,100,0.65,0.1,649,7,5860,11.07508532423208,70.08757105546167
2442,2442,244,46,100,100,0.65,0.2,1340,8,5214,25.70003835826621,38.66341165700335
2443,2443,244,55,100,100,0.65,0.30000000000000004,2270,3,4203,54.00904116107542,-5.206241310057161
2444,2444,244,36,100,100,0.65,0.4,5349,2,1125,475.4666666666667,-147.86839666357739
2445,2445,244,12,100,100,0.65,0.5,6164,1,276,2233.333333333333,-187.14285714285714
2446,2446,244,4,100,100,0.65,0.6000000000000001,6400,1,124,5161.290322580645,-194.2979767014102
2447,2447,244,3,100,100,0.65,0.7000000000000001,6407,1,94,6815.957446808511,-195.66220581449008
2448,2448,244,1,100,100,0.65,0.8,6407,5,80,8008.750000000001,-196.30029289347925
2449,2449,244,1,100,100,0.65,0.9,6451,3,69,9349.27536231884,-196.8251533742331
2450,2450,245,32,100,100,0.65,0.0,2,1,6542,0.03057169061449098,99.9083129584352
2451,2451,245,36,100,100,0.65,0.1,682,2,5866,11.626321172860553,68.75381795968235
2452,2452,245,42,100,100,0.65,0.2,1335,5,5176,25.792117465224113,38.48871141145753
2453,2453,245,60,100,100,0.65,0.30000000000000004,2253,1,4214,53.46464167062174,-4.515231173650842
2454,2454,245,17,100,100,0.65,0.4,6053,2,465,1301.720430107527,-178.59772936483586
2455,2455,245,12,100,100,0.65,0.5,6187,2,237,2610.5485232067513,-188.9321295143213
2456,2456,245,4,100,100,0.65,0.6000000000000001,6333,1,119,5321.848739495798,-194.46683199008058
2457,2457,245,6,100,100,0.65,0.7000000000000001,6341,1,101,6278.217821782178,-195.29649177274138
2458,2458,245,2,100,100,0.65,0.8,6332,1,83,7628.915662650603,-196.11847233047547
2459,2459,245,1,100,100,0.65,0.9,6456,3,68,9494.117647058823,-196.87308399754752
2460,2460,246,34,100,100,0.65,0.0,6,1,6562,0.09143553794574825,99.72594397076736
2461,2461,246,39,100,100,0.65,0.1,645,2,5800,11.120689655172415,69.97672614429791
2462,2462,246,46,100,100,0.65,0.2,1343,3,5144,26.108087091757387,37.89116694928318
2463,2463,246,55,100,100,0.65,0.30000000000000004,2896,7,3604,80.35516093229744,-33.66153846153846
2464,2464,246,42,100,100,0.65,0.4,5170,1,1293,399.84532095901005,-139.98143277115892
2465,2465,246,11,100,100,0.65,0.5,6320,1,235,2689.3617021276596,-189.24485125858124
2466,2466,246,4,100,100,0.65,0.6000000000000001,6406,2,113,5669.026548672567,-194.79981592268754
2467,2467,246,2,100,100,0.65,0.7000000000000001,6369,1,84,7582.142857142857,-196.09483960948396
2468,2468,246,1,100,100,0.65,0.8,6449,7,70,9212.857142857143,-196.77864703175334
2469,2469,246,1,100,100,0.65,0.9,6361,1,68,9354.411764705883,-196.82687820811947
2470,2470,247,32,100,100,0.65,0.0,12,1,6487,0.1849853553260367,99.44606862594244
2471,2471,247,37,100,100,0.65,0.1,664,1,5866,11.31946812137743,69.49464012251148
2472,2472,247,43,100,100,0.65,0.2,1357,3,5188,26.15651503469545,37.79984721161192
2473,2473,247,55,100,100,0.65,0.30000000000000004,2075,1,4437,46.76583276988956,4.407248157248158
2474,2474,247,60,100,100,0.65,0.4,5217,18,1257,415.035799522673,-141.75162187210378
2475,2475,247,14,100,100,0.65,0.5,6039,1,404,1494.80198019802,-181.18888716436444
2476,2476,247,5,100,100,0.65,0.6000000000000001,6351,1,152,4178.28947368421,-192.98785176072582
2477,2477,247,5,100,100,0.65,0.7000000000000001,6379,1,114,5595.6140350877195,-194.7327891575543
2478,2478,247,1,100,100,0.65,0.8,6440,2,75,8586.666666666666,-196.5464313123561
2479,2479,247,2,100,100,0.65,0.9,6387,1,73,8749.315068493152,-196.60990712074303
2480,2480,248,33,100,100,0.65,0.0,6,10,6553,0.09156111704562796,99.72556792193932
2481,2481,248,35,100,100,0.65,0.1,658,1,5937,11.083038571669194,70.06823351023502
2482,2482,248,44,100,100,0.65,0.2,1399,10,5149,27.170324334822293,35.90409285277947
2483,2483,248,60,100,100,0.65,0.30000000000000004,2778,13,3758,73.92229909526343,-27.50917992656059
2484,2484,248,28,100,100,0.65,0.4,5106,3,1342,380.4769001490313,-137.5620347394541
2485,2485,248,22,100,100,0.65,0.5,6156,1,280,2198.5714285714284,-186.9484151646986
2486,2486,248,5,100,100,0.65,0.6000000000000001,6289,1,144,4367.361111111111,-193.28462614643246
2487,2487,248,2,100,100,0.65,0.7000000000000001,6370,2,83,7674.698795180722,-196.14132961413296
2488,2488,248,3,100,100,0.65,0.8,6451,1,92,7011.95652173913,-195.78175149014214
2489,2489,248,0,100,100,0.65,0.9,6412,73,0,100.0,-200.0
2490,2490,249,34,100,100,0.65,0.0,3,2,6514,0.0460546515198035,99.86189964707688
2491,2491,249,43,100,100,0.65,0.1,625,3,5901,10.591425182172513,71.26877106956788
2492,2492,249,46,100,100,0.65,0.2,1343,1,5203,25.81203152027676,38.45096241979835
2493,2493,249,60,100,100,0.65,0.30000000000000004,2191,1,4272,51.287453183520604,-1.7019959771004178
2494,2494,249,43,100,100,0.65,0.4,5198,1,1326,392.00603318250376,-139.02513795217658
2495,2495,249,37,100,100,0.65,0.5,6139,1,419,1465.1551312649165,-180.83257090576396
2496,2496,249,5,100,100,0.65,0.6000000000000001,6303,1,144,4377.083333333334,-193.29920893438808
2497,2497,249,2,100,100,0.65,0.7000000000000001,6395,3,112,5709.821428571428,-194.83633010603964
2498,2498,249,1,100,100,0.65,0.8,6508,3,76,8563.157894736842,-196.5370595382746
2499,2499,249,1,100,100,0.65,0.9,6423,3,71,9046.478873239437,-196.72004927625503
2500,2500,250,37,100,100,0.65,0.0,3,2,6485,0.04626060138781804,99.86128236744759
2501,2501,250,38,100,100,0.65,0.1,693,1,5785,11.979256698357823,67.90676134609447
2502,2502,250,44,100,100,0.65,0.2,1461,4,5042,28.976596588655294,32.60033830539751
2503,2503,250,57,100,100,0.65,0.30000000000000004,2389,1,4174,57.23526593195976,-9.203108334603078
2504,2504,250,28,100,100,0.65,0.4,5951,2,552,1078.0797101449275,-174.53483007842533
2505,2505,250,12,100,100,0.65,0.5,6179,2,323,1913.003095975232,-185.0968932636112
2506,2506,250,9,100,100,0.65,0.6000000000000001,6278,1,163,3851.5337423312885,-192.40801117838845
2507,2507,250,6,100,100,0.65,0.7000000000000001,6366,2,117,5441.025641025641,-194.5858398889403
2508,2508,250,2,100,100,0.65,0.8,6451,1,81,7964.197530864198,-196.27985303123086
2509,2509,250,1,100,100,0.65,0.9,6508,1,68,9570.588235294117,-196.8978102189781
2510,2510,251,32,100,100,0.65,0.0,10,10,6434,0.1554243083618278,99.53445065176909
2511,2511,251,37,100,100,0.65,0.1,734,1,5734,12.800837111963725,65.95547309833024
2512,2512,251,44,100,100,0.65,0.2,1362,1,5155,26.420950533462655,37.30243977290164
2513,2513,251,60,100,100,0.65,0.30000000000000004,2681,12,3762,71.26528442317917,-24.833152258264786
2514,2514,251,22,100,100,0.65,0.4,6015,3,337,1784.8664688427298,-184.0837531486146
2515,2515,251,11,100,100,0.65,0.5,6244,1,226,2762.83185840708,-189.52086553323028
2516,2516,251,3,100,100,0.65,0.6000000000000001,6432,1,96,6700.0,-195.58823529411765
2517,2517,251,4,100,100,0.65,0.7000000000000001,6366,3,93,6845.1612903225805,-195.68044588945656
2518,2518,251,1,100,100,0.65,0.8,6376,5,72,8855.555555555557,-196.6501240694789
2519,2519,251,1,100,100,0.65,0.9,6388,5,65,9827.692307692309,-196.97814969781498
2520,2520,252,34,100,100,0.65,0.0,7,1,6414,0.1091362644215778,99.67294813891917
2521,2521,252,37,100,100,0.65,0.1,677,1,5867,11.539117095619567,68.96393643031786
2522,2522,252,46,100,100,0.65,0.2,1277,1,5135,24.86854917234664,40.252651278852156
2523,2523,252,58,100,100,0.65,0.30000000000000004,2132,3,4327,49.272012941992145,0.9753831862517418
2524,2524,252,45,100,100,0.65,0.4,5327,4,1166,456.86106346483706,-146.12659787463423
2525,2525,252,17,100,100,0.65,0.5,6224,1,292,2131.506849315069,-186.5561694290976
2526,2526,252,3,100,100,0.65,0.6000000000000001,6371,4,95,6706.315789473685,-195.59232910609342
2527,2527,252,2,100,100,0.65,0.7000000000000001,6339,5,97,6535.051546391753,-195.47855811062772
2528,2528,252,2,100,100,0.65,0.8,6424,1,91,7059.34065934066,-195.8096699923254
2529,2529,252,1,100,100,0.65,0.9,6399,2,69,9273.91304347826,-196.7996289424861
2530,2530,253,35,100,100,0.65,0.0,3,3,6486,0.04625346901017577,99.86130374479889
2531,2531,253,40,100,100,0.65,0.1,668,1,5782,11.553095814597025,68.93023255813954
2532,2532,253,46,100,100,0.65,0.2,1345,5,5143,26.152051331907444,37.80826140567201
2533,2533,253,60,100,100,0.65,0.30000000000000004,2216,27,4272,51.87265917602997,-2.466091245376079
2534,2534,253,42,100,100,0.65,0.4,5382,2,1193,451.13160100586754,-145.56653992395437
2535,2535,253,17,100,100,0.65,0.5,6158,1,292,2108.904109589041,-186.4186046511628
2536,2536,253,7,100,100,0.65,0.6000000000000001,6353,1,192,3308.8541666666665,-191.19938884644768
2537,2537,253,2,100,100,0.65,0.7000000000000001,6410,3,98,6540.816326530613,-195.48248309772586
2538,2538,253,2,100,100,0.65,0.8,6401,1,72,8890.277777777777,-196.66306194963695
2539,2539,253,1,100,100,0.65,0.9,6420,2,61,10524.590163934427,-197.17636167258138
2540,2540,254,34,100,100,0.65,0.0,3,4,6449,0.04651884013025275,99.86050836949782
2541,2541,254,36,100,100,0.65,0.1,659,3,5839,11.286179140263744,69.5752539242844
2542,2542,254,46,100,100,0.65,0.2,1396,1,5074,27.512810405991328,35.27047913446677
2543,2543,254,60,100,100,0.65,0.30000000000000004,2506,18,3947,63.49125918419053,-16.503951650395166
2544,2544,254,60,100,100,0.65,0.4,5367,21,1122,478.3422459893048,-148.12760055478503
2545,2545,254,10,100,100,0.65,0.5,6243,1,265,2355.8490566037735,-187.7842655193608
2546,2546,254,7,100,100,0.65,0.6000000000000001,6261,1,181,3459.1160220994475,-191.57094070164544
2547,2547,254,3,100,100,0.65,0.7000000000000001,6467,2,115,5623.478260869565,-194.7584320875114
2548,2548,254,2,100,100,0.65,0.8,6528,1,76,8589.473684210527,-196.54754694124773
2549,2549,254,1,100,100,0.65,0.9,6411,2,63,10176.190476190475,-197.08063021316033
2550,2550,255,32,100,100,0.65,0.0,11,2,6521,0.1686857843888974,99.49479485609308
2551,2551,255,36,100,100,0.65,0.1,694,5,5852,11.859193438140807,68.19431714023831
2552,2552,255,41,100,100,0.65,0.2,1387,2,5123,27.07398008979114,36.082949308755765
2553,2553,255,59,100,100,0.65,0.30000000000000004,2165,1,4297,50.38398882941587,-0.510677808727948
2554,2554,255,19,100,100,0.65,0.4,6126,3,410,1494.1463414634147,-181.1811505507956
2555,2555,255,13,100,100,0.65,0.5,6085,1,338,1800.2958579881656,-184.21298458664174
2556,2556,255,8,100,100,0.65,0.6000000000000001,6448,3,156,4133.333333333334,-192.91338582677164
2557,2557,255,2,100,100,0.65,0.7000000000000001,6358,4,81,7849.382716049382,-196.2261220686442
2558,2558,255,2,100,100,0.65,0.8,6389,2,84,7605.952380952381,-196.10690560790977
2559,2559,255,3,100,100,0.65,0.9,6384,1,75,8512.0,-196.5164886205295
2560,2560,256,36,100,100,0.65,0.0,5,1,6495,0.07698229407236336,99.76923076923076
2561,2561,256,43,100,100,0.65,0.1,696,1,5804,11.991729841488628,67.87692307692308
2562,2562,256,43,100,100,0.65,0.2,1363,4,5097,26.741220325681773,36.70278637770898
2563,2563,256,60,100,100,0.65,0.30000000000000004,2472,12,3947,62.62984545224221,-15.532014332450537
2564,2564,256,33,100,100,0.65,0.4,5534,1,943,586.8504772004242,-156.32237146827234
2565,2565,256,14,100,100,0.65,0.5,6257,1,288,2172.5694444444443,-186.79908326967148
2566,2566,256,10,100,100,0.65,0.6000000000000001,6301,1,176,3580.1136363636365,-191.8480778138027
2567,2567,256,4,100,100,0.65,0.7000000000000001,6429,1,96,6696.875,-195.58620689655172
2568,2568,256,2,100,100,0.65,0.8,6321,1,75,8428.0,-196.48217636022514
2569,2569,256,1,100,100,0.65,0.9,6378,1,77,8283.116883116882,-196.42137877614252
2570,2570,257,34,100,100,0.65,0.0,3,9,6510,0.04608294930875576,99.86181483187471
2571,2571,257,40,100,100,0.65,0.1,668,2,5745,11.627502175805047,68.75097458287853
2572,2572,257,47,100,100,0.65,0.2,1353,3,5115,26.451612903225808,37.244897959183675
2573,2573,257,60,100,100,0.65,0.30000000000000004,2403,23,4089,58.767424798239176,-11.044362292051755
2574,2574,257,26,100,100,0.65,0.4,5802,3,700,828.8571428571428,-167.70224546293448
2575,2575,257,7,100,100,0.65,0.5,6323,2,150,4215.333333333334,-193.04804572841033
2576,2576,257,5,100,100,0.65,0.6000000000000001,6371,1,124,5137.903225806452,-194.27251732101615
2577,2577,257,4,100,100,0.65,0.7000000000000001,6408,1,94,6817.021276595744,-195.6628729621655
2578,2578,257,2,100,100,0.65,0.8,6495,1,87,7465.517241379311,-196.03463992707384
2579,2579,257,2,100,100,0.65,0.9,6407,1,71,9023.94366197183,-196.71194813213955
2580,2580,258,34,100,100,0.65,0.0,3,2,6545,0.04583651642475172,99.86255345143556
2581,2581,258,39,100,100,0.65,0.1,674,1,5837,11.547027582662327,68.9448625403164
2582,2582,258,43,100,100,0.65,0.2,1350,1,5233,25.797821517294096,38.47789761506912
2583,2583,258,58,100,100,0.65,0.30000000000000004,2404,2,4075,58.99386503067484,-11.313474301589752
2584,2584,258,43,100,100,0.65,0.4,4910,1,1601,306.683322923173,-126.23252956535094
2585,2585,258,9,100,100,0.65,0.5,6253,1,198,3158.080808080808,-190.79212525189894
